created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Aug 25 12:33:06 +0000 2023;1695051674786951358;"-ness per es an boba yang enak dimana";0;6;0;0;in;1187284958370398209;1695051674786951358;unnesmenfess;https://twitter.com/unnesmenfess/status/1695051674786951358
Fri Aug 25 12:32:30 +0000 2023;1695051523838169312;"-ness kos kalian yg ada dapur sering dipake buat masak ngga? Kaya bikin sayur gitu, kos sender kayanya jarang lebih suka ke goreng sosis, telur yg simple gitu. Sender suka masak sayur dll jadi agak ga enak kalau pake dapurnya😔";0;4;0;0;in;1187284958370398209;1695051523838169312;unnesmenfess;https://twitter.com/unnesmenfess/status/1695051523838169312
Fri Aug 25 12:31:54 +0000 2023;1695051373489115211;"@undipmenfess Naik koridor VI arah UNNES -&gt  turun di halte Kagok Papandayan -&gt  naik koridor II arah terboyo -&gt  turun di halte Balaikota -&gt  naik koridor VIII arah cangkiran via gunungpati -&gt  turun di halte gunungpati";0;0;0;0;in;1455798757740539914;1695033845228392810;sera_phim01;https://twitter.com/sera_phim01/status/1695051373489115211
Fri Aug 25 12:30:43 +0000 2023;1695051075404038266;"-jualaness  up lagii, boleh nego kok💗";0;1;0;1;in;1187284958370398209;1695051075404038266;unnesmenfess;https://twitter.com/unnesmenfess/status/1695051075404038266
Fri Aug 25 12:29:45 +0000 2023;1695050829861113992;"-ness emng pasar malem banaran dah buka?";0;2;1;0;in;1187284958370398209;1695050829861113992;unnesmenfess;https://twitter.com/unnesmenfess/status/1695050829861113992
Fri Aug 25 12:29:36 +0000 2023;1695050793190318383;"@unnesmenfess aku adaaa tapi 20 mnt dari unnes:( 450k/bln";0;1;0;0;in;1384378479148290053;1695050011552420070;zeeorzaa;https://twitter.com/zeeorzaa/status/1695050793190318383
Fri Aug 25 12:26:29 +0000 2023;1695050011552420070;"-ness ada yang punya info kosan cowo bulanan atau semesteran yang masih kosong ga? kalau ada tolong rep dongg";0;2;0;4;in;1187284958370398209;1695050011552420070;unnesmenfess;https://twitter.com/unnesmenfess/status/1695050011552420070
Fri Aug 25 12:26:06 +0000 2023;1695049912361337125;"@undipmenfess Masih butuh ga kak bisa klik wa di bio aku mau ke unnes juga";0;0;0;0;in;1091694254311653376;1695035529744785898;acheeel99;https://twitter.com/acheeel99/status/1695049912361337125
Fri Aug 25 12:25:59 +0000 2023;1695049885450674440;"-jualaness haii aku preloved buku buku hukum semester 1, murce lhoo yuk maba fh yang mau bisa reply, tanya tanya dulu boleh ntar ku dm https://t.co/CvvyfXdmU7";0;14;0;2;in;1187284958370398209;1695049885450674440;unnesmenfess;https://twitter.com/unnesmenfess/status/1695049885450674440
Fri Aug 25 12:25:42 +0000 2023;1695049811417055277;"-jualaness masker kaki nya kakak. 15k aja.";0;1;0;1;in;1187284958370398209;1695049811417055277;unnesmenfess;https://twitter.com/unnesmenfess/status/1695049811417055277
Fri Aug 25 12:25:25 +0000 2023;1695049739774136752;"Hallo warga U -ness 🙌🏻 Yang mau sewa grill bisa langsung wa ke nomer yg tertera ya , untuk minggu ini sudah full booking, ready mingdep , booking mulai sekarang yukk sebelum ke booking orang lain✊🏻 https://t.co/zhXFcIAmhT";0;0;1;2;in;1187284958370398209;1695049739774136752;unnesmenfess;https://twitter.com/unnesmenfess/status/1695049739774136752
Fri Aug 25 12:24:46 +0000 2023;1695049578901610762;"-ness, sender main kejauhan wkwkw  kalian yg suka nonton Hari Jisun pasti tau ini abang siapa wkwk. Bru tau ternyata dia content creator jg. Tp gk tau ttg apa weh. Wkwk ngakak, branding-nya beda banget sm di konten Jisun 😂😭 https://t.co/Xm22NZ4Mn8";0;0;0;3;in;1187284958370398209;1695049578901610762;unnesmenfess;https://twitter.com/unnesmenfess/status/1695049578901610762
Fri Aug 25 12:24:41 +0000 2023;1695049557707727263;"-jualaness aku ada galon, ada yg minat gak 30k anter sampe kost";0;2;0;0;in;1187284958370398209;1695049557707727263;unnesmenfess;https://twitter.com/unnesmenfess/status/1695049557707727263
Fri Aug 25 12:24:31 +0000 2023;1695049516263817573;"yg lg butuh plastik packing barang aku jual bbrp karna udh gajualan lg, yg minat bs rep tp ambil dikos -jualaness https://t.co/qg01G2TchK";0;0;0;0;in;1187284958370398209;1695049516263817573;unnesmenfess;https://twitter.com/unnesmenfess/status/1695049516263817573
